yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-40.0,-67.46,-38.96,84.87,-26.14,-138.0,0.63,0.78,0.48
10.6,-56.82,-20.36,97.62,9.67,-5.46,0.17,0.7,0.64
26.1,-43.92,-44.06,-45.15,38.08,126.4,-0.36,0.68,0.44
-26.0,-79.38,-92.57,-218.4,-65.11,-9.0,0.01,0.71,0.16
-65.0,-61.69,-75.9,13.31,-41.4,-227.0,0.67,0.66,0.76
-26.0,-55.43,-39.83,139.88,18.0,-155.0,0.42,0.39,1.0
25.1,-40.94,-54.86,59.85,27.61,40.92,0.02,0.7,0.63
-40.0,-66.77,-80.52,-110.51,43.53,101.0,-0.36,0.65,0.3
-65.0,-61.95,-65.33,-207.28,-144.19,-1.0,0.07,0.78,0.21
-27.0,-51.88,-30.66,49.38,59.24,-250.1,0.65,0.76,0.79
27.5,-28.6,-21.05,123.66,13.0,-101.0,0.12,0.28,0.97
10.9,-29.35,-66.54,0.76,22.07,0.0,-0.21,0.73,0.48
-59.0,-51.21,-83.74,56.35,-7.0,85.21,-0.38,0.58,0.33
-62.0,-54.86,-67.91,-143.95,47.0,97.0,0.34,0.68,0.26
-18.0,-38.06,-41.66,-116.89,-107.26,-1.0,0.49,0.72,1.12
35.3,-25.41,-34.37,45.48,12.64,-250.1,0.5,0.31,1.02
9.76,-31.57,-88.85,119.95,28.27,-105.0,-0.24,0.81,0.5
-64.0,-45.97,-99.03,20.24,84.78,105.92,-0.01,0.69,0.08
-48.0,-30.53,-59.86,-194.96,-3.45,42.3,0.41,0.75,0.38
-7.3,-23.8,-27.31,-82.37,-86.94,-229.0,0.77,0.35,1.03
27.9,-20.58,-25.33,47.04,-18.82,-239.0,0.45,0.34,0.9
12.4,-48.66,-85.09,86.39,55.18,-72.79,-0.36,0.73,0.47
-65.0,-62.08,-83.6,11.5,43.85,135.29,-0.04,0.54,0.21
-33.0,-58.96,-55.51,-231.98,-23.52,37.0,0.53,0.69,0.41
17.2,-42.99,-34.27,-57.31,-58.13,-250.0,0.59,0.26,0.98
20.9,-33.21,-58.43,131.5,54.95,-187.0,0.03,0.58,0.34
-26.0,-68.4,-100.73,111.09,19.3,-28.1,-0.27,0.79,0.29
-65.0,-67.13,-87.14,-7.08,6.06,107.8,-0.23,0.64,0.17
-18.0,-59.02,-52.45,-250.14,-111.1,48.0,0.66,0.72,0.76
32.8,-56.94,-38.31,-10.11,-56.02,-250.0,0.64,0.29,0.88
21.2,-55.33,-83.96,90.57,3.2,-128.02,0.06,0.75,0.5
-59.0,-71.56,-99.53,68.85,48.59,66.16,-0.44,0.52,0.25
-50.0,-79.75,-66.64,-115.45,33.85,80.7,0.12,0.78,0.08
-10.0,-62.71,-34.55,-185.12,-142.89,-1.0,0.58,0.8,0.99
29.4,-45.56,-39.62,34.14,-2.96,-250.1,0.31,0.42,0.82
0.19,-54.83,-93.66,115.63,19.2,-70.1,-0.26,0.81,0.42
-63.0,-45.36,-93.48,38.31,-2.69,126.18,-0.1,0.54,0.26
-43.0,-43.03,-64.83,-197.05,3.16,81.98,0.63,0.75,0.4
-13.0,-39.93,-30.19,-79.24,-69.77,-231.0,0.59,0.43,1.06
35.7,-35.74,-39.28,114.61,-41.17,-196.0,0.44,0.23,1.16
14.7,-49.8,-82.22,109.43,52.89,-39.1,-0.24,0.69,0.47
-59.0,-57.4,-89.34,-39.05,58.83,113.5,-0.0,0.56,0.08
-38.0,-53.83,-64.62,-226.58,-38.48,0.7,0.7,0.46,0.8
-9.8,-53.1,-31.74,-16.43,34.73,-243.0,0.68,0.27,0.97
31.4,-51.35,-33.49,94.18,5.73,-168.14,0.34,0.53,0.61
-6.0,-65.07,-87.8,120.23,3.08,-51.18,-0.22,0.66,0.43
-61.0,-47.5,-70.92,-54.21,9.99,137.5,-0.03,0.66,0.1
-25.0,-42.75,-36.76,-183.6,-56.5,56.0,0.73,0.7,0.8
-2.0,-68.21,-15.09,-45.5,-31.6,-229.0,0.78,0.44,0.7
37.5,-74.54,-33.78,77.87,8.22,-147.94,0.35,0.71,0.68
0.02,-71.99,-68.75,113.05,-10.54,-37.0,-0.36,0.59,0.21
-59.0,-53.23,-80.94,-25.37,-2.56,121.3,-0.08,0.72,0.06
-47.0,-44.86,-58.32,-228.39,-57.28,-23.0,0.71,0.67,0.68
-0.9,-44.13,-39.86,50.76,62.82,-237.6,0.34,0.38,1.09
33.3,-48.92,-42.32,118.03,11.75,-96.7,0.03,0.74,0.64
3.34,-72.09,-94.27,-90.53,-37.73,144.0,-0.17,0.65,0.21
-48.0,-72.31,-92.7,-150.72,3.35,0.09,-0.09,0.65,0.06
-49.0,-75.31,-60.85,-62.45,71.61,-230.0,0.75,0.69,1.01
-4.2,-72.08,-37.45,69.5,26.85,-182.2,0.85,0.29,0.71
38.9,-70.24,-68.1,57.08,-10.03,-3.47,0.17,0.67,0.52
-18.0,-94.98,-95.33,-28.08,-25.86,128.0,-0.5,0.63,0.29
-57.0,-102.83,-86.5,-220.91,-95.04,12.0,0.03,0.63,0.19
